sort_id,name,player_id,url,pos,draft_round,draft_overall,draft_year,college,agent
379,"travis benjamin",9913,"https://www.spotrac.com/nfl/los-angeles-chargers/travis-benjamin-9913/","Wide Receiver",4,100,2012,"Miami (FL)","Impact Sports"
378,"tre boston",14539,"https://www.spotrac.com/nfl/los-angeles-chargers/tre-boston-14539/","Free Safety",4,128,2014,"North Carolina","Bus Cook (Bus Cook Sports)"
377,"tyler marz",19612,"https://www.spotrac.com/nfl/los-angeles-chargers/tyler-marz-19612/","Tackle",0,0,2016,"Wisconsin",""
376,"aaron donald",14422,"https://www.spotrac.com/nfl/los-angeles-rams/aaron-donald-14422/","Defensive Tackle",1,13,2014,"Pittsburgh","Todd France (CAA Sports)"
375,"benny cunningham",12974,"https://www.spotrac.com/nfl/los-angeles-rams/benny-cunningham-12974/","Running Back",0,0,2013,"Middle Tennessee State",""
374,"blake countess",19150,"https://www.spotrac.com/nfl/los-angeles-rams/blake-countess-19150/","Safety",6,196,2016,"Auburn",""
373,"brandon allen",19155,"https://www.spotrac.com/nfl/los-angeles-rams/brandon-allen-19155/","Quarterback",6,201,2016,"Arkansas",""
372,"cameron lynch",17502,"https://www.spotrac.com/nfl/los-angeles-rams/cameron-lynch-17502/","Outside Linebacker",0,0,2015,"Syracuse","Joe Linta (JL Sports)"
371,"cornelius lucas",14722,"https://www.spotrac.com/nfl/los-angeles-rams/cornelius-lucas-14722/","Right Tackle",0,0,2014,"Kansas State",""
370,"ejuan price",21976,"https://www.spotrac.com/nfl/los-angeles-rams/ejuan-price-21976/","Outside Linebacker",7,234,2017,"Pittsburgh","Goal Line Football"
369,"eric kush",12452,"https://www.spotrac.com/nfl/los-angeles-rams/eric-kush-12452/","Guard",6,170,2013,"California (PA)","Chris Cabott (Zane Management)"
368,"gerald everett",21785,"https://www.spotrac.com/nfl/los-angeles-rams/gerald-everett-21785/","Tight End",2,44,2017,"South Alabama","SportsTrust Advisors"
367,"isaiah battle",17981,"https://www.spotrac.com/nfl/los-angeles-rams/isaiah-battle-17981/","Left Tackle",-1,-1,-1,"Clemson",""
366,"kellen clemens",4221,"https://www.spotrac.com/nfl/los-angeles-rams/kellen-clemens-4221/","Quarterback",2,49,2006,"Oregon",""
365,"korey toomer",9975,"https://www.spotrac.com/nfl/los-angeles-rams/korey-toomer-9975/","Inside Linebacker",5,154,2012,"Idaho",""
364,"marqui christian",19121,"https://www.spotrac.com/nfl/los-angeles-rams/marqui-christian-19121/","Safety",5,167,2016,"Midwestern State",""
363,"quinton jefferson",19101,"https://www.spotrac.com/nfl/los-angeles-rams/quinton-jefferson-19101/","Defensive End",5,147,2016,"Maryland",""
362,"robert quinn",7729,"https://www.spotrac.com/nfl/los-angeles-rams/robert-quinn-7729/","Defensive End",1,14,2011,"North Carolina","Impact Sports"
361,"rodger saffold",6542,"https://www.spotrac.com/nfl/los-angeles-rams/rodger-saffold-6542/","Guard",2,33,2010,"Indiana","SportStars"
360,"sammy watkins",14413,"https://www.spotrac.com/nfl/los-angeles-rams/sammy-watkins-14413/","Wide Receiver",1,4,2014,"Clemson","Eugene Parker (Relativity Sports)"
359,"sean mannion",16813,"https://www.spotrac.com/nfl/los-angeles-rams/sean-mannion-16813/","Quarterback",3,89,2015,"Oregon State","Athletes First"
358,"troy hill",17199,"https://www.spotrac.com/nfl/los-angeles-rams/troy-hill-17199/","Cornerback",0,0,2015,"Youngstown State",""
357,"trumaine johnson",9875,"https://www.spotrac.com/nfl/los-angeles-rams/trumaine-johnson-9875/","Cornerback",3,65,2012,"Montana","Joel Segal (Lagardere Unlimited)"
356,"william hayes",2896,"https://www.spotrac.com/nfl/los-angeles-rams/william-hayes-2896/","Defensive End",4,103,2008,"Winston-Salem","Eastern Athletic Services"
355,"bene benwikere",14559,"https://www.spotrac.com/nfl/miami-dolphins/bene-benwikere-14559/","Cornerback",5,148,2014,"San Jose State","Bardia Ghahremani (International Sports Agency)"
354,"charles clay",7893,"https://www.spotrac.com/nfl/miami-dolphins/charles-clay-7893/","Tight End",6,174,2011,"Tulsa","Relativity Sports"
353,"chris culliver",7799,"https://www.spotrac.com/nfl/miami-dolphins/chris-culliver-7799/","Cornerback",3,80,2011,"South Carolina","Joel Segal (Lagardere Unlimited)"
352,"chris hogan",9068,"https://www.spotrac.com/nfl/miami-dolphins/chris-hogan-9068/","Wide Receiver",0,0,2011,"Monmouth","Select Sports Group"
351,"chris mccain",15193,"https://www.spotrac.com/nfl/miami-dolphins/chris-mccain-15193/","Outside Linebacker",0,0,2014,"California",""
350,"devante parker",16738,"https://www.spotrac.com/nfl/miami-dolphins/devante-parker-16738/","Wide Receiver",1,14,2015,"Louisville","Jimmy Gould (Management One)"
349,"dion sims",12387,"https://www.spotrac.com/nfl/miami-dolphins/dion-sims-12387/","Tight End",4,106,2013,"Michigan State","Jason Chayut (SportStars)"
348,"garrison smith",14977,"https://www.spotrac.com/nfl/miami-dolphins/garrison-smith-14977/","Defensive End",0,0,2014,"Georgia","DEC Management"
347,"james burgess",19342,"https://www.spotrac.com/nfl/miami-dolphins/james-burgess-19342/","Inside Linebacker",0,0,2016,"Louisville",""
346,"jesse davis",17303,"https://www.spotrac.com/nfl/miami-dolphins/jesse-davis-17303/","Tackle",0,0,2015,"Idaho",""
345,"jordan lucas",19158,"https://www.spotrac.com/nfl/miami-dolphins/jordan-lucas-19158/","Safety",6,204,2016,"Penn State",""
344,"julius thomas",7848,"https://www.spotrac.com/nfl/miami-dolphins/julius-thomas-7848/","Tight End",4,129,2011,"Portland State","Frank Bauer (Sun West Sports)"
343,"kenny stills",12425,"https://www.spotrac.com/nfl/miami-dolphins/kenny-stills-12425/","Wide Receiver",5,144,2013,"Oklahoma","Wasserman Media Group"
342,"kenyan drake",19023,"https://www.spotrac.com/nfl/miami-dolphins/kenyan-drake-19023/","Running Back",3,73,2016,"Alabama","SportsTrust Advisors"
341,"lamar miller",9910,"https://www.spotrac.com/nfl/miami-dolphins/lamar-miller-9910/","Running Back",4,97,2012,"Miami (FL)","Drew Rosenhaus (Rosenhaus Sports)"
340,"matt moore",4942,"https://www.spotrac.com/nfl/miami-dolphins/matt-moore-4942/","Quarterback",0,0,2007,"Oregon State",""
339,"mike gillislee",12446,"https://www.spotrac.com/nfl/miami-dolphins/mike-gillislee-12446/","Running Back",5,164,2013,"Florida","Michael Bauer (Sports Advisors, Inc.)"
338,"nate allen",6546,"https://www.spotrac.com/nfl/miami-dolphins/nate-allen-6546/","Free Safety",2,37,2010,"South Florida","Todd France (CAA Sports)"
337,"ndamukong suh",6511,"https://www.spotrac.com/nfl/miami-dolphins/ndamukong-suh-6511/","Defensive Tackle",1,2,2010,"Nebraska","Jay-Z (Roc Nation Sports)"
336,"raekwon mcmillan",21795,"https://www.spotrac.com/nfl/miami-dolphins/raekwon-mcmillan-21795/","Inside Linebacker",2,54,2017,"Ohio State","First Picks Sports"
335,"rashawn scott",19628,"https://www.spotrac.com/nfl/miami-dolphins/rashawn-scott-19628/","Wide Receiver",0,0,2016,"Miami (FL)",""
334,"ryan tannehill",9818,"https://www.spotrac.com/nfl/miami-dolphins/ryan-tannehill-9818/","Quarterback",1,8,2012,"Texas A&M","Pat Dye Jr. (SportsTrust Advisors)"
333,"sam young",6687,"https://www.spotrac.com/nfl/miami-dolphins/sam-young-6687/","Left Tackle",6,179,2010,"Notre Dame",""
332,"stephone anthony",16755,"https://www.spotrac.com/nfl/miami-dolphins/stephone-anthony-16755/","Inside Linebacker",1,31,2015,"Clemson","Tony Paige (Perennial Sports)"
331,"tyler patmon",15207,"https://www.spotrac.com/nfl/miami-dolphins/tyler-patmon-15207/","Cornerback",0,0,2014,"Oklahoma State","MS World"
330,"vincent taylor",21936,"https://www.spotrac.com/nfl/miami-dolphins/vincent-taylor-21936/","Defensive Tackle",6,194,2017,"Oklahoma State","DEC Management"
329,"william hayes",2896,"https://www.spotrac.com/nfl/miami-dolphins/william-hayes-2896/","Defensive End",4,103,2008,"Winston-Salem","Eastern Athletic Services"
328,"ben gedeon",21862,"https://www.spotrac.com/nfl/minnesota-vikings/ben-gedeon-21862/","Outside Linebacker",4,120,2017,"Michigan","SportStars"
327,"bishop sankey",14464,"https://www.spotrac.com/nfl/minnesota-vikings/bishop-sankey-14464/","Running Back",2,54,2014,"Washington","Jason Bernstein (XAM Sports)"
326,"brandon fusco",7891,"https://www.spotrac.com/nfl/minnesota-vikings/brandon-fusco-7891/","Guard",6,172,2011,"Slippery Rock","SportStars"
325,"caleb kidder",22283,"https://www.spotrac.com/nfl/minnesota-vikings/caleb-kidder-22283/","Defensive End",0,0,2017,"Montana",""
324,"cordarrelle patterson",12309,"https://www.spotrac.com/nfl/minnesota-vikings/cordarrelle-patterson-12309/","Wide Receiver",1,29,2013,"Tennessee","Joby Branion (Athletes First)"
323,"george johnson",8318,"https://www.spotrac.com/nfl/minnesota-vikings/george-johnson-8318/","Defensive End",0,0,2010,"Rutgers",""
322,"kentrell brothers",19114,"https://www.spotrac.com/nfl/minnesota-vikings/kentrell-brothers-19114/","Outside Linebacker",5,160,2016,"Missouri",""
321,"kyle sloter",22017,"https://www.spotrac.com/nfl/minnesota-vikings/kyle-sloter-22017/","Quarterback",0,0,2017,"Northern Colorado",""
320,"latavius murray",12463,"https://www.spotrac.com/nfl/minnesota-vikings/latavius-murray-12463/","Running Back",6,181,2013,"Central Florida","Rep 1 Sports"
319,"linval joseph",6555,"https://www.spotrac.com/nfl/minnesota-vikings/linval-joseph-6555/","Defensive Tackle",2,46,2010,"East Carolina","Bill Johnson (SportsTrust Advisors)"
318,"r.j. shelton",22287,"https://www.spotrac.com/nfl/minnesota-vikings/r.j.-shelton-22287/","Wide Receiver",0,0,2017,"Michigan State",""
317,"rhett ellison",9947,"https://www.spotrac.com/nfl/minnesota-vikings/rhett-ellison-9947/","Tight End",4,128,2012,"Southern California","Tony Paige (Perennial Sports)"
316,"stefon diggs",16872,"https://www.spotrac.com/nfl/minnesota-vikings/stefon-diggs-16872/","Wide Receiver",5,146,2015,"Maryland","Adisa Bakari (Kelley Drye & Warren)"
315,"stevan ridley",7792,"https://www.spotrac.com/nfl/minnesota-vikings/stevan-ridley-7792/","Running Back",3,73,2011,"Louisiana State","Andy Simms (Young Money APAA Sports)"
314,"t.j. clemmings",16836,"https://www.spotrac.com/nfl/minnesota-vikings/t.j.-clemmings-16836/","Right Tackle",4,110,2015,"Pittsburgh","Mike McCartney (Priority Sports)"
313,"tyrus thompson",16911,"https://www.spotrac.com/nfl/minnesota-vikings/tyrus-thompson-16911/","Tackle",6,185,2015,"Oklahoma","Ken Sarnoff (PlayersRep Sports)"
312,"adam vinatieri",5050,"https://www.spotrac.com/nfl/new-england-patriots/adam-vinatieri-5050/","Kicker",0,0,1996,"South Dakota State","Premier Sports"
311,"andrew jelks",22510,"https://www.spotrac.com/nfl/new-england-patriots/andrew-jelks-22510/","Tackle",0,0,2017,"Vanderbilt",""
310,"antonio garcia",21827,"https://www.spotrac.com/nfl/new-england-patriots/antonio-garcia-21827/","Tackle",3,85,2017,"Troy","SportsTrust Advisors"
309,"aqib talib",3024,"https://www.spotrac.com/nfl/new-england-patriots/aqib-talib-3024/","Cornerback",1,20,2008,"Kansas",""
308,"austin carr",22292,"https://www.spotrac.com/nfl/new-england-patriots/austin-carr-22292/","Wide Receiver",0,0,2017,"Northwestern",""
307,"bishop sankey",14464,"https://www.spotrac.com/nfl/new-england-patriots/bishop-sankey-14464/","Running Back",2,54,2014,"Washington","Jason Bernstein (XAM Sports)"
306,"brandin cooks",14429,"https://www.spotrac.com/nfl/new-england-patriots/brandin-cooks-14429/","Wide Receiver",1,20,2014,"Oregon State","Jeff Sperbeck (The NOVO Agency)"
305,"brandon bolden",11105,"https://www.spotrac.com/nfl/new-england-patriots/brandon-bolden-11105/","Running Back",0,0,2012,"Mississippi",""
304,"brian hoyer",7035,"https://www.spotrac.com/nfl/new-england-patriots/brian-hoyer-7035/","Quarterback",0,0,2009,"Michigan State","Joe Linta (JL Sports)"
303,"caleb kidder",22283,"https://www.spotrac.com/nfl/new-england-patriots/caleb-kidder-22283/","Defensive End",0,0,2017,"Montana",""
302,"chris hogan",9068,"https://www.spotrac.com/nfl/new-england-patriots/chris-hogan-9068/","Wide Receiver",0,0,2011,"Monmouth","Select Sports Group"
301,"danny woodhead",7107,"https://www.spotrac.com/nfl/new-england-patriots/danny-woodhead-7107/","Running Back",0,0,2008,"Chadron State",""
300,"darius butler",5804,"https://www.spotrac.com/nfl/new-england-patriots/darius-butler-5804/","Free Safety",2,41,2009,"Connecticut","Exclusive Sports Group"
299,"derek rivers",21825,"https://www.spotrac.com/nfl/new-england-patriots/derek-rivers-21825/","Outside Linebacker",3,83,2017,"Youngstown State","Element Sports Group"
298,"dwayne allen",9874,"https://www.spotrac.com/nfl/new-england-patriots/dwayne-allen-9874/","Tight End",3,64,2012,"Clemson","Relativity Sports"
297,"james white",14541,"https://www.spotrac.com/nfl/new-england-patriots/james-white-14541/","Running Back",4,130,2014,"Wisconsin","Kelley Drye ()"
296,"joe thuney",19028,"https://www.spotrac.com/nfl/new-england-patriots/joe-thuney-19028/","Guard",3,78,2016,"North Carolina State",""
295,"joe vellano",13184,"https://www.spotrac.com/nfl/new-england-patriots/joe-vellano-13184/","Defensive Tackle",0,0,2013,"Maryland",""
294,"jon halapio",14590,"https://www.spotrac.com/nfl/new-england-patriots/jon-halapio-14590/","Center",6,179,2014,"Florida","Douglas Eldridge ()"
293,"jonathan jones",19507,"https://www.spotrac.com/nfl/new-england-patriots/jonathan-jones-19507/","Cornerback",0,0,2016,"Auburn","Sean Stellato (SES LLC)"
292,"jordan devey",12638,"https://www.spotrac.com/nfl/new-england-patriots/jordan-devey-12638/","Guard",0,0,2013,"Memphis","JR Rickert ()"
291,"julian edelman",5808,"https://www.spotrac.com/nfl/new-england-patriots/julian-edelman-5808/","Wide Receiver",7,232,2009,"Kent State","Yee Dubin Sports"
290,"kony ealy",14470,"https://www.spotrac.com/nfl/new-england-patriots/kony-ealy-14470/","Defensive End",2,60,2014,"Missouri","Joseph Clayborne (Octagon)"
289,"malcolm butler",15769,"https://www.spotrac.com/nfl/new-england-patriots/malcolm-butler-15769/","Cornerback",0,0,2014,"West Alabama",""
288,"marcus cannon",7857,"https://www.spotrac.com/nfl/new-england-patriots/marcus-cannon-7857/","Right Tackle",5,138,2011,"Texas Christian","Relativity Sports"
287,"marquis flowers",14623,"https://www.spotrac.com/nfl/new-england-patriots/marquis-flowers-14623/","Outside Linebacker",6,212,2014,"Arizona","Frank Gaitlan ()"
286,"mike gillislee",12446,"https://www.spotrac.com/nfl/new-england-patriots/mike-gillislee-12446/","Running Back",5,164,2013,"Florida","Michael Bauer (Sports Advisors, Inc.)"
285,"patrick chung",5805,"https://www.spotrac.com/nfl/new-england-patriots/patrick-chung-5805/","Strong Safety",2,34,2009,"Oregon","Ken Landphere (Octagon)"
284,"shaq mason",16857,"https://www.spotrac.com/nfl/new-england-patriots/shaq-mason-16857/","Guard",4,131,2015,"Georgia Tech","Ryan Rubin (RMI Athletics)"
283,"stevan ridley",7792,"https://www.spotrac.com/nfl/new-england-patriots/stevan-ridley-7792/","Running Back",3,73,2011,"Louisiana State","Andy Simms (Young Money APAA Sports)"
282,"troy hill",17199,"https://www.spotrac.com/nfl/new-england-patriots/troy-hill-17199/","Cornerback",0,0,2015,"Youngstown State",""
281,"tyler gaffney",14615,"https://www.spotrac.com/nfl/new-england-patriots/tyler-gaffney-14615/","Running Back",6,204,2014,"Stanford","Rep 1 Sports"
280,"xavier grimble",15028,"https://www.spotrac.com/nfl/new-england-patriots/xavier-grimble-15028/","Tight End",0,0,2014,"Southern California",""
279,"al-quadin muhammad",21938,"https://www.spotrac.com/nfl/new-orleans-saints/al-quadin-muhammad-21938/","Defensive End",6,196,2017,"Miami (FL)","Rosenhaus Sports"
278,"austin carr",22292,"https://www.spotrac.com/nfl/new-orleans-saints/austin-carr-22292/","Wide Receiver",0,0,2017,"Northwestern",""
277,"ben heeney",16866,"https://www.spotrac.com/nfl/new-orleans-saints/ben-heeney-16866/","Inside Linebacker",5,140,2015,"Kansas","Select Sports Group"
276,"brandin cooks",14429,"https://www.spotrac.com/nfl/new-orleans-saints/brandin-cooks-14429/","Wide Receiver",1,20,2014,"Oregon State","Jeff Sperbeck (The NOVO Agency)"
275,"chris mccain",15193,"https://www.spotrac.com/nfl/new-orleans-saints/chris-mccain-15193/","Outside Linebacker",0,0,2014,"California",""
274,"darren sproles",3527,"https://www.spotrac.com/nfl/new-orleans-saints/darren-sproles-3527/","Running Back",4,130,2005,"Kansas State",""
273,"drew brees",4542,"https://www.spotrac.com/nfl/new-orleans-saints/drew-brees-4542/","Quarterback",2,32,2001,"Purdue","CAA Sports"
272,"garrison smith",14977,"https://www.spotrac.com/nfl/new-orleans-saints/garrison-smith-14977/","Defensive End",0,0,2014,"Georgia","DEC Management"
271,"hau'oli kikaha",16768,"https://www.spotrac.com/nfl/new-orleans-saints/hau'oli-kikaha-16768/","failed",-1,-1,-1,"failed","DEC Management"
270,"jack allen",19510,"https://www.spotrac.com/nfl/new-orleans-saints/jack-allen-19510/","Center",0,0,2016,"Michigan State",""
269,"justin hardee",22187,"https://www.spotrac.com/nfl/new-orleans-saints/justin-hardee-22187/","Cornerback",0,0,2017,"Illinois",""
268,"kaleb eulls",17254,"https://www.spotrac.com/nfl/new-orleans-saints/kaleb-eulls-17254/","Defensive Tackle",0,0,2015,"Mississippi State",""
267,"kenny stills",12425,"https://www.spotrac.com/nfl/new-orleans-saints/kenny-stills-12425/","Wide Receiver",5,144,2013,"Oklahoma","Wasserman Media Group"
266,"martin wallace",12723,"https://www.spotrac.com/nfl/new-orleans-saints/martin-wallace-12723/","Left Tackle",0,0,2013,"Temple","ProStar Sports Agency"
265,"nathan stupar",10051,"https://www.spotrac.com/nfl/new-orleans-saints/nathan-stupar-10051/","Outside Linebacker",7,230,2012,"Penn State",""
264,"obum gwacham",16935,"https://www.spotrac.com/nfl/new-orleans-saints/obum-gwacham-16935/","Defensive End",6,209,2015,"Oregon State","Exclusive Sports Group"
263,"ryan griffin",12575,"https://www.spotrac.com/nfl/new-orleans-saints/ryan-griffin-12575/","Quarterback",0,0,2013,"Tulane","Eastern Athletic Services"
262,"shane wynn",17179,"https://www.spotrac.com/nfl/new-orleans-saints/shane-wynn-17179/","Wide Receiver",0,0,2015,"Indiana",""
261,"stephone anthony",16755,"https://www.spotrac.com/nfl/new-orleans-saints/stephone-anthony-16755/","Inside Linebacker",1,31,2015,"Clemson","Tony Paige (Perennial Sports)"
260,"trey edmunds",22584,"https://www.spotrac.com/nfl/new-orleans-saints/trey-edmunds-22584/","Running Back",0,0,2017,"Maryland",""
259,"tyeler davison",16880,"https://www.spotrac.com/nfl/new-orleans-saints/tyeler-davison-16880/","Defensive Tackle",5,154,2015,"Fresno State","Caric Sports Management"
258,"tyrus thompson",16911,"https://www.spotrac.com/nfl/new-orleans-saints/tyrus-thompson-16911/","Tackle",6,185,2015,"Oklahoma","Ken Sarnoff (PlayersRep Sports)"
257,"willie snead",14764,"https://www.spotrac.com/nfl/new-orleans-saints/willie-snead-14764/","Wide Receiver",0,0,2014,"Ball State","Rosenhaus Sports"
256,"akeem hunt",17023,"https://www.spotrac.com/nfl/new-york-giants/akeem-hunt-17023/","Running Back",0,0,2015,"Purdue",""
255,"avery moss",21909,"https://www.spotrac.com/nfl/new-york-giants/avery-moss-21909/","Defensive End",5,167,2017,"Youngstown State","SportStars"
254,"bobby hart",16952,"https://www.spotrac.com/nfl/new-york-giants/bobby-hart-16952/","Right Tackle",7,226,2015,"Florida State","Ron Butler (Impact Sports)"
253,"brett jones",16191,"https://www.spotrac.com/nfl/new-york-giants/brett-jones-16191/","Center",0,0,2015,"Regina",""
252,"emmett cleary",12800,"https://www.spotrac.com/nfl/new-york-giants/emmett-cleary-12800/","Right Tackle",0,0,2013,"Boston College","Eastern Athletic Services"
251,"evan schwan",22322,"https://www.spotrac.com/nfl/new-york-giants/evan-schwan-22322/","Defensive End",0,0,2017,"Penn State",""
250,"geno smith",12320,"https://www.spotrac.com/nfl/new-york-giants/geno-smith-12320/","Quarterback",2,39,2013,"West Virginia","Roc Nation Sports"
249,"george winn",12540,"https://www.spotrac.com/nfl/new-york-giants/george-winn-12540/","Running Back",0,0,2013,"Cincinnati",""
248,"j.t. thomas",7915,"https://www.spotrac.com/nfl/new-york-giants/j.t.-thomas-7915/","Outside Linebacker",6,195,2011,"West Virginia","Perennial Sports"
247,"jerell adams",19138,"https://www.spotrac.com/nfl/new-york-giants/jerell-adams-19138/","Tight End",6,184,2016,"South Carolina","Perennial Sports"
246,"jon halapio",14590,"https://www.spotrac.com/nfl/new-york-giants/jon-halapio-14590/","Center",6,179,2014,"Florida","Douglas Eldridge ()"
245,"kevin norwood",14534,"https://www.spotrac.com/nfl/new-york-giants/kevin-norwood-14534/","Wide Receiver",4,123,2014,"Alabama","Deryk Gilmore (Priority Sports)"
244,"linval joseph",6555,"https://www.spotrac.com/nfl/new-york-giants/linval-joseph-6555/","Defensive Tackle",2,46,2010,"East Carolina","Bill Johnson (SportsTrust Advisors)"
243,"michael hunter",19524,"https://www.spotrac.com/nfl/new-york-giants/michael-hunter-19524/","Cornerback",0,0,2016,"Kentucky",""
242,"nigel harris",22248,"https://www.spotrac.com/nfl/new-york-giants/nigel-harris-22248/","Outside Linebacker",0,0,2017,"South Florida",""
241,"paul perkins",19103,"https://www.spotrac.com/nfl/new-york-giants/paul-perkins-19103/","Running Back",5,149,2016,"California-Los Angeles",""
240,"quintin demps",3693,"https://www.spotrac.com/nfl/new-york-giants/quintin-demps-3693/","Strong Safety",4,117,2008,"Texas-El Paso","SportStars"
239,"rhett ellison",9947,"https://www.spotrac.com/nfl/new-york-giants/rhett-ellison-9947/","Tight End",4,128,2012,"Southern California","Tony Paige (Perennial Sports)"
238,"roger lewis",19526,"https://www.spotrac.com/nfl/new-york-giants/roger-lewis-19526/","Wide Receiver",0,0,2016,"Bowling Green",""
237,"ross cockrell",14520,"https://www.spotrac.com/nfl/new-york-giants/ross-cockrell-14520/","Cornerback",4,109,2014,"Duke","Joby Branion (Athletes First)"
236,"xavier grimble",15028,"https://www.spotrac.com/nfl/new-york-giants/xavier-grimble-15028/","Tight End",0,0,2014,"Southern California",""
235,"ardarius stewart",21821,"https://www.spotrac.com/nfl/new-york-jets/ardarius-stewart-21821/","Wide Receiver",3,79,2017,"Alabama","SportStars"
234,"austin howard",7099,"https://www.spotrac.com/nfl/new-york-jets/austin-howard-7099/","Right Tackle",0,0,2010,"Northern Iowa",""
233,"breno giacomini",3455,"https://www.spotrac.com/nfl/new-york-jets/breno-giacomini-3455/","Right Tackle",5,150,2008,"Louisville","SportStars"
232,"brian winters",12353,"https://www.spotrac.com/nfl/new-york-jets/brian-winters-12353/","Guard",3,72,2013,"Kent State","Joel Segal (Lagardere Unlimited)"
231,"buster skrine",7856,"https://www.spotrac.com/nfl/new-york-jets/buster-skrine-7856/","Cornerback",5,137,2011,"Tennessee-Chattanooga","SportStars"
230,"chris gragg",12504,"https://www.spotrac.com/nfl/new-york-jets/chris-gragg-12504/","Tight End",7,222,2013,"Arkansas","Joel Segal (Lagardere Unlimited)"
229,"danny woodhead",7107,"https://www.spotrac.com/nfl/new-york-jets/danny-woodhead-7107/","Running Back",0,0,2008,"Chadron State",""
228,"darius jennings",17441,"https://www.spotrac.com/nfl/new-york-jets/darius-jennings-17441/","Wide Receiver",0,0,2015,"Virginia",""
227,"derrick jones",21946,"https://www.spotrac.com/nfl/new-york-jets/derrick-jones-21946/","Cornerback",6,204,2017,"Mississippi",""
226,"geno smith",12320,"https://www.spotrac.com/nfl/new-york-jets/geno-smith-12320/","Quarterback",2,39,2013,"West Virginia","Roc Nation Sports"
225,"jeremy clark",21939,"https://www.spotrac.com/nfl/new-york-jets/jeremy-clark-21939/","Cornerback",6,197,2017,"Michigan",""
224,"jesse davis",17303,"https://www.spotrac.com/nfl/new-york-jets/jesse-davis-17303/","Tackle",0,0,2015,"Idaho",""
223,"jordan leggett",21892,"https://www.spotrac.com/nfl/new-york-jets/jordan-leggett-21892/","Tight End",5,150,2017,"Clemson","Element Sports Group"
222,"julian stanford",11178,"https://www.spotrac.com/nfl/new-york-jets/julian-stanford-11178/","Outside Linebacker",0,0,2012,"Wagner College",""
221,"kellen clemens",4221,"https://www.spotrac.com/nfl/new-york-jets/kellen-clemens-4221/","Quarterback",2,49,2006,"Oregon",""
220,"kerry hyder",15032,"https://www.spotrac.com/nfl/new-york-jets/kerry-hyder-15032/","Defensive Tackle",0,0,2014,"Texas Tech","Eastern Athletic Services"
219,"kony ealy",14470,"https://www.spotrac.com/nfl/new-york-jets/kony-ealy-14470/","Defensive End",2,60,2014,"Missouri","Joseph Clayborne (Octagon)"
218,"lawrence thomas",19541,"https://www.spotrac.com/nfl/new-york-jets/lawrence-thomas-19541/","Defensive End",0,0,2016,"Michigan State","Young Money APAA Sports"
217,"lorenzo mauldin",16806,"https://www.spotrac.com/nfl/new-york-jets/lorenzo-mauldin-16806/","Outside Linebacker",3,82,2015,"Louisville","Athletes First"
216,"martin wallace",12723,"https://www.spotrac.com/nfl/new-york-jets/martin-wallace-12723/","Left Tackle",0,0,2013,"Temple","ProStar Sports Agency"
215,"matt forte",4058,"https://www.spotrac.com/nfl/new-york-jets/matt-forte-4058/","Running Back",2,44,2008,"Tulane","Adisa Bakari (Kelley Drye & Warren)"
214,"muhammad wilkerson",7745,"https://www.spotrac.com/nfl/new-york-jets/muhammad-wilkerson-7745/","Defensive Tackle",1,30,2011,"Temple","Chad Wiestling (Integrated Sports Management)"
213,"nick bellore",8720,"https://www.spotrac.com/nfl/new-york-jets/nick-bellore-8720/","Fullback",0,0,2011,"Central Michigan","SportStars"
212,"obum gwacham",16935,"https://www.spotrac.com/nfl/new-york-jets/obum-gwacham-16935/","Defensive End",6,209,2015,"Oregon State","Exclusive Sports Group"
211,"robby anderson",19352,"https://www.spotrac.com/nfl/new-york-jets/robby-anderson-19352/","Wide Receiver",0,0,2016,"Temple",""
210,"shane wynn",17179,"https://www.spotrac.com/nfl/new-york-jets/shane-wynn-17179/","Wide Receiver",0,0,2015,"Indiana",""
209,"sheldon richardson",12293,"https://www.spotrac.com/nfl/new-york-jets/sheldon-richardson-12293/","Defensive Tackle",1,13,2013,"Missouri","Ben Dogra (Relativity Sports)"
208,"stevan ridley",7792,"https://www.spotrac.com/nfl/new-york-jets/stevan-ridley-7792/","Running Back",3,73,2011,"Louisiana State","Andy Simms (Young Money APAA Sports)"
207,"steve mclendon",7100,"https://www.spotrac.com/nfl/new-york-jets/steve-mclendon-7100/","Defensive Tackle",0,0,2009,"Troy",""
206,"victor ochi",19378,"https://www.spotrac.com/nfl/new-york-jets/victor-ochi-19378/","Outside Linebacker",0,0,2016,"SUNY-Stony Brook",""
205,"andre holmes",8858,"https://www.spotrac.com/nfl/oakland-raiders/andre-holmes-8858/","Wide Receiver",0,0,2011,"HIllsdale","Ultimate Sports Agency"
204,"antonio hamilton",19547,"https://www.spotrac.com/nfl/oakland-raiders/antonio-hamilton-19547/","Safety",0,0,2016,"South Carolina State",""
203,"austin howard",7099,"https://www.spotrac.com/nfl/oakland-raiders/austin-howard-7099/","Right Tackle",0,0,2010,"Northern Iowa",""
202,"ben heeney",16866,"https://www.spotrac.com/nfl/oakland-raiders/ben-heeney-16866/","Inside Linebacker",5,140,2015,"Kansas","Select Sports Group"
201,"branden jackson",19819,"https://www.spotrac.com/nfl/oakland-raiders/branden-jackson-19819/","Defensive End",0,0,2016,"Texas Tech",""
